asset_id,name
W11330,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E120273,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01Y114042,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E104113,Tecentriq  Avastin 2020 HCC - Master - WB-S - 201009 Launch
W42952,CVS 2020 - Master - WB-S Zip Specific Better MDP 200626 Creative Swap
W01E116878,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W37454,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01209,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W35178,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E134200,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W01E127962,Unity4TeenVax_2020_2H_WB_200720_Launch
W13171,CVS 2020 - Master - WB-S Zip Specific Delivery 200921 Creative Swap
W01E103123,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E130656,Ilumya 2020 - Master - 200501 - WB-S - Launch
W37607,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W28082,Soliqua 2020 - WB-S - Non Writers Target - 200805 - Launch
W27471,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E109473,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y103259,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E110138,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W01E106722,Trelegy COPD 2020 - Master - Patient Companion - 201008 - WB-S - Launch
W01E104122,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W01E122733,Unity4TeenVax_2020_2H_WB_200720_Launch
W36792,CVS 2020 - Master - WB-S Zip Specific Delivery 200921 Creative Swap
W35379,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W13733,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E114437,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E126841,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E103619,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E121878,CVS 2020 - Master - WB-S Zip Specific Better MDP 200317 Creative Swap
W01E118547,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W28931,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E108579,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y115104,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W39217,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W25797,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E112009,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W39703,Ajovy 2020 - 200701 - WB-S - Launch
W01Y109269,Tecentriq  Avastin 2020 HCC - Master - WB-S 201119 Creative Swap
W01E129763,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E120100,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W13916,Epclusa 2020 - Addendum INI - WB-S - 200801 - Creative Swap
W35739,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E111796,Epclusa 2020 - Addendum INI - WB-S - 200901- Frequency Increase
W01E133276,Epclusa 2020 - Addendum INI - WB-S - 200801 - Creative Swap
W15175,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E109478,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119070,Keytruda_2020_RCC_201101_WB_S_Creative_Swap
W01E106197,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W15583,Ozempic 2020 Q3 Agency Change CMI - Master - PCP - WB-S 200803 Launch
W01Y113073,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E107373,Repatha_2020_Master_WB_S_200401_Launch
W01E131450,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y109220,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E125798,Edwards Lifescience 2020 - Master - 200724 - WB-S - Creative Swap URL Update
W01E119983,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W01Y112567,CVS 2020 - Master - WB-S Abbrev List Delivery 201026 Creative Swap
W01Y111492,CVS 2020 - Master - WB-S Abbrev List Delivery 200810 Creative Swap
W27880,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E129095,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W01E120874,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W06649,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W43352,CVS 2020 - Master - WB-S Zip Specific Better MDP 201026 Creative Swap
W10244,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E128029,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W20245,P_G - Align Probiotics - POC Test - WB-S - 200901 - Launch
W31995,Ajovy 2020 - 200701 - WB-S - Launch
W01E110063,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E104903,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E114433,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W06914,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E116966,Opdivo NSCLC 2020 - WB-S 201007 Campaign Launch
W01E116966,Opdivo NSCLC 2020 - WB-S 201214 Creative Swap
W01E103355,Home Instead 2020 - WB-S - 200102 - Launch
W01E104483,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y110716,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E130080,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E116607,Repatha_2020_Master_WB_200601_Launch
W01E126239,Descovy PrEP 2020 - Addendum INI - WB-S - 200701 - Launch
W01E126800,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E115728,Unity4TeenVax_2020_2H_WB_200720_Launch
W38337,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W38337,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E106197,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W04815,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W27754,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W27754,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E119987,Anoro 2020 - Master - Patient Companion - 201015 - WB-S - Launch
W01Y101480,Epclusa 2020 - Addendum INI - WB-S - 200701 - Launch
W11235,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E106123,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E123717,Delaware Division of Public Health 2020 - WB-S - 200801 - Launch
W06516,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E130188,Repatha_2020_Master_WB_200601_Launch
W25090,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01Y102219,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W14286,Dupixent Asthma 2H 20 - WB-S - 201001 - Launch
W01Y111583,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E107373,Xywav 2020 - Master - 201101 - WB-S - Creative Swap
W46791,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E102656,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01E108579,CVS 2020 - Master - WB-S Abbrev List Delivery 200102 Launch
W38836,Epclusa 2020 - Addendum INI - WB-S - 200801 - Creative Swap
W38836,Epclusa 2020 - Addendum INI - WB-S - 201201 - Creative Swap
W01E114433,Descovy PrEP 2020 - Addendum INI - WB-S - 200701 - Launch
W01Y108886,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W01E121957,CVS 2020 - Master - WB-S Zip Specific  BetterMDP 200102 Launch
W09988,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W37607,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E114427,Unity4TeenVax_2020_2H_WB_200720_Launch
W03672,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E115055,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E116966,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W25715,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E120095,Keytruda_2020_RCC_201101_WB_S_Creative_Swap
W04417,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E121957,Anoro 2020 Master - WB-S 200102 Launch
W37541,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E128152,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E123544,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W15360,CVS 2020 - Master - WB-S Peds Delivery 201026 Creative Swap
W01E112982,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E115759,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E119988,Keytruda 2020 - RCC - WB-S 200302 - Launch
W01E129262,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01Y103770,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E107767,Repatha_2020_Master_WB_S_200401_Launch
W01E106722,CVS 2020 - Master - WB-S Zip Specific Delivery 200921 Creative Swap
W11498,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W06474,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W27463,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E121740,CVS 2020 - Master - WB-S Peds Delivery 201026 Creative Swap
W01E122705,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W01E112730,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E117411,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W16058,CVS 2020 - Master - WB-S Zip Specific Better MDP 200626 Creative Swap
W43364,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01Y110402,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W04749,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W15478,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E118215,Tecentriq Avastin 2020 HCC - Master - WB-S 201207 Creative Swap
W01E123453,Repatha_2020_Master_WB_S_200401_Launch
W01Y100296,Xywav 2020 - Master - 201001 - WB-S - Launch
W31984,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W28035,Shingrix 2020 Master - 200815 - WB-S - Launch
W46067,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W14992,CVS 2020 - Master - WB-S Peds Better MDP 200317 Creative Swap
W25797,Repatha_2020_Master_WB_S_200401_Launch
W25797,Repatha_2020_Master_WB_200601_Launch
W34619,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W26993,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W39572,Repatha_2020_Master_WB_S_200401_Launch
W39885,Tremfya 2020 - WB-S - 200901 - ISI Swap
W25988,Repatha_2020_Master_WB_S_200401_Launch
W11363,Xywav 2020 - Master - 210104 - WB-S - Creative Swap
W01E112281,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E129098,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01E133289,CVS 2020 - Master - WB-S Zip Specific Better MDP 200317 Creative Swap
W43207,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E133899,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E133899,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E110115,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W01E111465,Epclusa 2020 - Addendum INI - WB-S - 200801 - Creative Swap
W25730,CVS 2020 - Master - WB-S Peds BetterMDP 201026 Creative Swap
W15392,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E121427,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E104077,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E103525,Tecentriq  Avastin 2020 HCC - Master - WB-S - 201009 Launch
W24301,CVS 2020 - Master - WB-S Peds Delivery 200414 Creative Swap
W24301,CVS 2020 - Master - WB-S Peds Delivery 200921 Creative Swap
W25730,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W04226,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W01E112992,CVS 2020 - Master - WB-S Zip Specific  Better MDP 200414 Creative Swap
W31487,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E131904,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E134713,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E133314,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E119074,Opdivo Metastatic Melanoma 2020 - WB-S 201217 Creative Swap
W01E100955,CVS 2020 - Master - WB-S Peds BetterMDP 200414 Creative Swap
W35297,Soliqua 2020 - WB-S - Writers Target - 201020 - Creative Swap
W01E116612,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E128618,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W07638,Tremfya 2020 - WB-S - 200901 - ISI Swap
W01E108036,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E134254,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W38553,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E103884,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W26606,CVS 2020 - Master - WB-S Abbrev List Delivery 200102 Launch
W26606,CVS 2020 - Master - WB-S Abbrev List Delivery 201026 Creative Swap
W01E119076,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E120095,Edwards Lifescience March - October 2020 - 200727 - WB-S - Increased Frequency- URL swap
W01Y102970,CVS 2020 - Master - WB-S Peds BetterMDP 200921 Creative Swap
W01E117526,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W27215,Repatha_2020_Master_WB_200601_Launch
W01E118406,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E102345,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W24560,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W13745,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W35052,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01Y109280,Tecentriq  Avastin 2020 HCC - Master - WB-S - 201009 Launch
W01E106784,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E118120,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y111497,CVS 2020 - Master - WB-S Abbrev List Delivery 200414 Creative Swap
W01Y111497,CVS 2020 - Master - WB-S Abbrev List Delivery 200810 Creative Swap
W01E118357,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W37607,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E125590,Xywav 2020 - Master - 201101 - WB-S - Creative Swap
W01E107022,Unity4TeenVax_2020_2H_WB_200720_Launch
W05002,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W38735,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W08198,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E129251,Unity4TeenVax_2020_2H_WB_200720_Launch
W02182,Xywav 2020 - Master - 201101 - WB-S - Creative Swap
W42863,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E119070,Opdivo Adjunctive Melanoma 2020 - WB-S 201020 Creative Swap
W01E106272,Repatha_2020_Master_WB_S_200401_Launch
W01E128152,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01Y112775,Soliqua 2020 - WB-S - Writers Target - 201208 - Creative Swap
W09279,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E110812,Xywav 2020 - Master - 210104 - WB-S - Creative Swap
W06037,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E108035,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E100959,CVS 2020 - Master - WB-S Peds BetterMDP 200414 Creative Swap
W37483,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W37483,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E109923,CVS 2020 - Master - WB-S Zip Specific  Delivery 200414 Creative Swap
W01E123453,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E134264,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W39217,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W13707,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E125256,Ajovy 2020 - 200715 - WB-S - Creative Swap
W13398,Epclusa 2020 - Addendum INI - WB-S - 200901- Frequency Increase
W01E119982,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W01E119976,Edwards Lifescience 2020 - Master - 200724 - WB-S - Creative Swap URL Update
W35739,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W37878,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E111796,Epclusa 2020 - Addendum INI - WB-S - 200901 - Creative Swap
W01E133276,Epclusa 2020 - Addendum INI - WB-S - 201201 - Creative Swap
W38404,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W46689,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W04540,Repatha_2020_Master_WB_S_200401_Launch
W09710,Erleada 2020 ERT Brochure WB - Addendum - WB-S - 201106 - Creative Swap
W01Y113005,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W06511,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W28035,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y102219,Opdivo Metastatic Melanoma 2020 - WB-S 200921 Creative Swap
W10042,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W46466,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E134241,Unity4TeenVax_2020_2H_WB_200720_Launch
W26607,Trelegy COPD 2020 - Master - Patient Companion - 201008 - WB-S - Launch
W13175,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E101161,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W01Y106742,Austedo 2020 - Master - Targeting Change - 201102 - WB-S - Launch
W01E128913,Anoro 2020 Master - WB-S 200102 Launch
W12097,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W37128,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W04845,Soliqua 2020 - WB-S - Non Writers Target - 201208 - Creative Swap
W01Y103485,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01E103123,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W08972,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W27196,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W37809,Trelegy COPD 2020 - Master - Patient Companion - 201008 - WB-S - Launch
W01E115419,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E105535,Tremfya 2020 - WB-S 200618 Launch
W01Y106743,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01Y107148,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y102219,Opdivo Adjunctive Melanoma 2020 - WB-S 201008 Creative Swap
W26567,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W26567,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01Y100510,Ajovy 2020 - 200701 - WB-S - Launch
W15683,Ilumya 2020 - Master - 200501 - WB-S - Launch
W01E114437,Xywav 2020 - Master - 201101 - WB-S - Creative Swap
W01E108036,Epclusa 2020 - Addendum INI - WB-S - 200901 - Creative Swap
W01E108036,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E100955,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E110065,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E131889,Anoro 2020 - Master - Patient Companion - 201015 - WB-S - Launch
W19108,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W13784,CVS 2020 - Master - WB-S Abbrev List Delivery 201026 Creative Swap
W13175,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W11230,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01Y101480,Epclusa 2020 - Addendum INI - WB-S - 200801 - Creative Swap
W01Y101480,Epclusa 2020 - Addendum INI - WB-S - 201201 - Creative Swap
W01E109806,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W31369,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E122936,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W26551,Unity4TeenVax_2020_2H_WB_200720_Launch
W11235,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W01E129095,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E107498,Xywav 2020 - Master - 210104 - WB-S - Creative Swap
W35347,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W31228,Ajovy 2020 - 200715 - WB-S - Creative Swap
W34371,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E103517,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E110812,Mavenclad 2020 - WB-S 200401 Launch
W01E132239,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E125798,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E133275,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E124992,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W19987,Repatha_2020_Master_WB_S_200401_Launch
W27880,Unity4TeenVax_2020_2H_WB_200720_Launch
W11494,Xywav 2020 - Master - 201101 - WB-S - Creative Swap
W01E120537,CVS 2020 - Master - WB-S Peds Better MDP 200317 Creative Swap
W19250,Nucala Q4 2020 Revival - Master - 201001 - WB-S - Launch
W27851,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W31317,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E106716,Unity4TeenVax_2020_2H_WB_200720_Launch
W15278,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W01E110138,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W26628,Repatha_2020_Master_WB_200601_Launch
W01E134154,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E126250,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W26628,Unity4TeenVax_2020_2H_WB_200720_Launch
W46630,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y105990,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y108451,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E128623,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E129966,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W25223,Erleada 2020 ERT Brochure WB  - Addendum - WB-S - 201005 - Launch
